dark_ratio,edge_density,center_dark,contrast,yawn_score,predicted,actual
0.0224609375,0.244140625,0.08854166666666667,39.73368710647345,0.08439694224763665,0,0
0.07470703125,0.2294921875,0.0,47.683635707588955,0.07153149623336821,0,0
0.0,0.09765625,0.0,26.43850752869871,0.020133667168117143,0,0
0.033203125,0.33837890625,0.043402777777777776,41.97807974019561,0.08094224379108977,0,0
0.393310546875,0.183349609375,0.6111111111111112,15.880895689412686,0.4263314263630867,1,0
0.04345703125,0.26806640625,0.017361111111111112,41.569366091583454,0.06743560976222228,0,0
0.004638671875,0.2109375,0.015625,32.72503263677335,0.04203256488206798,0,0
0.004638671875,0.2109375,0.015625,32.72503263677335,0.04203256488206798,0,0
0.166748046875,0.185546875,0.4045138888888889,31.68066031094768,0.25948325016278995,1,0
0.0341796875,0.33837890625,0.010416666666666666,27.60937294369028,0.06250363736762364,0,0
0.16162109375,0.2724609375,0.1371527777777778,50.66265163883657,0.16662334888614508,1,0
0.012939453125,0.3115234375,0.041666666666666664,42.67350607736565,0.06972949993230025,0,0
0.0048828125,0.291015625,0.029513888888888888,42.97567202490323,0.05971344777120388,0,0
0.0,0.05126953125,0.0,23.672809464042018,0.014410407816781183,0,0
0.082763671875,0.35595703125,0.020833333333333332,54.966552225800655,0.0985900158851179,0,0
0.046142578125,0.341064453125,0.11805555555555555,55.80485348794949,0.12166995505450635,1,0
0.048583984375,0.291259765625,0.13194444444444445,54.57123240553634,0.12273783138656655,1,0
0.011474609375,0.33154296875,0.06597222222222222,42.31081214521918,0.08072550486495525,0,0
0.01220703125,0.341552734375,0.041666666666666664,47.176436940006724,0.07420531611005166,0,0
0.02978515625,0.250732421875,0.1076388888888889,42.66138544085341,0.09677281531790005,0,0
0.0078125,0.264892578125,0.012152777777777778,35.67799743214555,0.048466740465628974,0,0
0.347900390625,0.15771484375,0.2222222222222222,40.766708470016006,0.2598074740119344,1,0
0.305419921875,0.28955078125,0.3871527777777778,48.07077303336758,0.3248354415286082,1,0
0.07080078125,0.1826171875,0.3420138888888889,28.1303072255899,0.19441907983519865,1,0
0.0,0.0888671875,0.0,23.129241425518188,0.017957009505105172,0,0
0.009521484375,0.275146484375,0.036458333333333336,28.099066069039647,0.05692581711653516,0,0
0.109375,0.27587890625,0.024305555555555556,45.75034592125091,0.09900142497320298,0,0
0.003662109375,0.351806640625,0.005208333333333333,41.30612506244389,0.054927321562477996,0,0
0.22265625,0.2890625,0.19791666666666666,54.71786429408954,0.21859340266434882,1,0
0.00341796875,0.266357421875,0.0,35.808838608034534,0.042045611494572366,0,0
0.297607421875,0.30126953125,0.2881944444444444,37.57536971287239,0.27918313875586503,1,0
0.297607421875,0.30126953125,0.2881944444444444,37.57536971287239,0.27918313875586503,1,0
0.2412109375,0.25537109375,0.0642361111111111,51.59986283696227,0.16795116914766495,1,0
0.423828125,0.085693359375,0.17708333333333334,37.112745759965506,0.2634879372159179,1,0
0.03515625,0.083740234375,0.24479166666666666,24.870342254668806,0.13010626549815443,1,0
0.0,0.09716796875,0.0,26.95835061984169,0.02028869907885949,0,0
0.002685546875,0.21337890625,0.05381944444444445,26.830333367770837,0.05446158651268792,0,0
0.0107421875,0.207763671875,0.11284722222222222,24.965172154417278,0.08000239466635645,0,0
0.0205078125,0.153564453125,0.09375,28.028188408541613,0.07205101674722221,0,0
0.003662109375,0.145263671875,0.017361111111111112,25.884657379824414,0.033086501413248134,0,0
0.07861328125,0.230224609375,0.010416666666666666,34.485752809323884,0.07215826473527408,0,0
0.006103515625,0.22900390625,0.012152777777777778,38.24333257470742,0.04520029330952579,0,0
0.2587890625,0.293212890625,0.022569444444444444,33.359144787139215,0.1549467094038618,1,0
0.2587890625,0.293212890625,0.022569444444444444,33.359144787139215,0.1549467094038618,1,0
0.05322265625,0.1533203125,0.024305555555555556,34.58860928676716,0.05990747647683679,0,0
0.154052734375,0.096923828125,0.003472222222222222,28.174541598959927,0.08375120529411828,0,0
0.12158203125,0.358642578125,0.1545138888888889,44.48975520129431,0.16374958869209255,1,0
0.0,0.08251953125,0.0,26.471357042669293,0.01863287745545855,0,0
0.128173828125,0.247802734375,0.050347222222222224,32.778242844220564,0.10904290645647538,0,0
0.052001953125,0.246826171875,0.027777777777777776,28.672716415282697,0.06783871206440825,0,0
